
## LOG START -> 2024-12-14 12:23:23:298741501 +05:30[Asia/Kolkata]
2024-12-14 12:23:23:297358015 +05:30[Asia/Kolkata]:Debug: AutomataUi: RESET_STATE 
2024-12-14 12:23:30:106176527 +05:30[Asia/Kolkata]:Debug: AutomataUi: RESET_STATE 
2024-12-14 12:23:32:503032432 +05:30[Asia/Kolkata]:Debug: AutomataUi: RESET_STATE 
2024-12-14 12:23:34:736888508 +05:30[Asia/Kolkata]:Debug: AutomataUi: CLEAR_STATE 
2024-12-14 12:23:36:912831138 +05:30[Asia/Kolkata]:Debug: AutomataUi: CLEAR_STATE 
2024-12-14 12:23:42:940505813 +05:30[Asia/Kolkata]:Debug: AutomataUi: RESET_STATE 
## LOG END -> 2024-12-14 12:23:44:691620132 +05:30[Asia/Kolkata]

## LOG START -> 2024-12-14 12:30:02:697091623 +05:30[Asia/Kolkata]
2024-12-14 12:30:02:695904793 +05:30[Asia/Kolkata]:Debug: AutomataUi: Playing: true 
2024-12-14 13:04:22:763414691 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [25, 44] 
2024-12-14 13:04:22:763774609 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [25, 43] 
2024-12-14 13:04:22:765021169 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:22:789805233 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:22:814163917 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [25, 42] 
2024-12-14 13:04:22:815604968 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:22:839934107 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [25, 41] 
2024-12-14 13:04:22:840217524 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [25, 40] 
2024-12-14 13:04:22:841486428 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:22:864402918 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:22:878668885 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [25, 39] 
2024-12-14 13:04:22:880916692 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:22:897149147 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:22:910766989 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [25, 38] 
2024-12-14 13:04:22:912729065 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:22:926632490 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [25, 37] 
2024-12-14 13:04:22:928754580 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:22:947923430 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [25, 36] 
2024-12-14 13:04:22:948178553 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [25, 35] 
2024-12-14 13:04:22:949483754 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:22:974186402 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [25, 34] 
2024-12-14 13:04:22:975597900 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:23:1522960 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:23:26725641 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [25, 33] 
2024-12-14 13:04:23:28339865 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:23:54448570 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [25, 32] 
2024-12-14 13:04:23:55914041 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:23:81492444 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [26, 32] 
2024-12-14 13:04:23:82863156 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:23:108475690 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [26, 31] 
2024-12-14 13:04:23:109864970 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:23:135740196 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [26, 30] 
2024-12-14 13:04:23:137040872 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:23:162549724 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:23:182714378 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:23:199379303 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:23:215855930 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:23:241706140 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:23:731428016 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [28, 28] 
2024-12-14 13:04:23:747702972 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:23:775980709 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:23:803711311 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [29, 28] 
2024-12-14 13:04:23:805089591 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:23:831101435 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [29, 29] 
2024-12-14 13:04:23:832534639 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:23:858436723 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [29, 30] 
2024-12-14 13:04:23:859835566 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:23:885981643 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [29, 31] 
2024-12-14 13:04:23:887333714 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:23:913256605 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [29, 32] 
2024-12-14 13:04:23:913642428 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [30, 32] 
2024-12-14 13:04:23:914795217 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:23:940872570 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [30, 33] 
2024-12-14 13:04:23:942318334 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:23:969042010 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [30, 34] 
2024-12-14 13:04:23:970399046 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:23:997423304 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [30, 35] 
2024-12-14 13:04:23:998803352 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:25797580 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [31, 35] 
2024-12-14 13:04:24:26156971 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [31, 36] 
2024-12-14 13:04:24:27418627 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:52217838 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [32, 36] 
2024-12-14 13:04:24:53215350 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:68109456 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [32, 37] 
2024-12-14 13:04:24:70090558 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:83186406 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [33, 37] 
2024-12-14 13:04:24:86115920 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:101497157 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:114077899 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [33, 38] 
2024-12-14 13:04:24:117571664 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:130466746 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [34, 38] 
2024-12-14 13:04:24:133922364 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:149507981 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:163167082 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [34, 39] 
2024-12-14 13:04:24:165483471 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:182604380 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:199844554 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:225980879 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:252777746 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [34, 40] 
2024-12-14 13:04:24:253054867 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [34, 41] 
2024-12-14 13:04:24:254427124 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:280523611 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [34, 42] 
2024-12-14 13:04:24:280811820 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [35, 42] 
2024-12-14 13:04:24:282096518 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:308530938 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [35, 43] 
2024-12-14 13:04:24:310067212 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:337410763 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:364478700 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [35, 44] 
2024-12-14 13:04:24:366172106 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:393280746 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [35, 45] 
2024-12-14 13:04:24:393562778 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [35, 46] 
2024-12-14 13:04:24:394845119 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:422668077 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:445910425 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:462542465 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [35, 47] 
2024-12-14 13:04:24:463226389 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:480492672 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:490618009 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [35, 48] 
2024-12-14 13:04:24:495762161 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:506354538 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [34, 48] 
2024-12-14 13:04:24:512404753 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:522365379 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [34, 49] 
2024-12-14 13:04:24:522494829 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [33, 49] 
2024-12-14 13:04:24:529197052 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:539112968 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [33, 50] 
2024-12-14 13:04:24:546337417 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:556463718 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [32, 50] 
2024-12-14 13:04:24:561509971 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:573710230 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [31, 50] 
2024-12-14 13:04:24:577616972 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:593743071 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:608754468 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [30, 50] 
2024-12-14 13:04:24:609596726 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:625223949 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [29, 50] 
2024-12-14 13:04:24:625985126 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:641680143 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:656668851 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [28, 50] 
2024-12-14 13:04:24:657495860 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:674317142 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:688394292 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [27, 50] 
2024-12-14 13:04:24:689114481 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:706108693 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:719953978 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [27, 51] 
2024-12-14 13:04:24:722037948 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:735971846 +05:30[Asia/Kolkata]:Debug: AutomataUi: CELL_STATE_CHANGED: [26, 51] 
2024-12-14 13:04:24:738199865 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:754039338 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:769688922 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:785660335 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:801597605 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:817772123 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:24:834211813 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:25:382868399 +05:30[Asia/Kolkata]:Debug: AutomataUi: Playing: true 
2024-12-14 13:04:25:398545889 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:25:510551414 +05:30[Asia/Kolkata]:Debug: AutomataUi: STATE_CHANGED: gen=0, step=0 
2024-12-14 13:04:25:511731444 +05:30[Asia/Kolkata]:Debug: AutomataUi: GEN_CHANGED: 0 
2024-12-14 13:04:25:512822606 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:25:528981020 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:25:609891454 +05:30[Asia/Kolkata]:Debug: AutomataUi: STATE_CHANGED: gen=1, step=0 
2024-12-14 13:04:25:610173410 +05:30[Asia/Kolkata]:Debug: AutomataUi: GEN_CHANGED: 1 
2024-12-14 13:04:25:611738903 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:25:628235297 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:25:686892581 +05:30[Asia/Kolkata]:Debug: AutomataUi: STATE_CHANGED: gen=2, step=0 
2024-12-14 13:04:25:687079357 +05:30[Asia/Kolkata]:Debug: AutomataUi: GEN_CHANGED: 2 
2024-12-14 13:04:25:688123835 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:25:703496449 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:25:719693804 +05:30[Asia/Kolkata]:Debug: AutomataUi: STATE_CHANGED: gen=3, step=0 
2024-12-14 13:04:25:719806762 +05:30[Asia/Kolkata]:Debug: AutomataUi: GEN_CHANGED: 3 
2024-12-14 13:04:25:720431034 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:25:736960211 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:25:747011415 +05:30[Asia/Kolkata]:Debug: AutomataUi: STATE_CHANGED: gen=4, step=0 
2024-12-14 13:04:25:747126373 +05:30[Asia/Kolkata]:Debug: AutomataUi: GEN_CHANGED: 4 
2024-12-14 13:04:25:752789001 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:25:768780326 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:25:777344924 +05:30[Asia/Kolkata]:Debug: AutomataUi: STATE_CHANGED: gen=5, step=0 
2024-12-14 13:04:25:777429717 +05:30[Asia/Kolkata]:Debug: AutomataUi: GEN_CHANGED: 5 
2024-12-14 13:04:25:785134262 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:25:801687069 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:25:810122565 +05:30[Asia/Kolkata]:Debug: AutomataUi: STATE_CHANGED: gen=6, step=0 
2024-12-14 13:04:25:810208687 +05:30[Asia/Kolkata]:Debug: AutomataUi: GEN_CHANGED: 6 
2024-12-14 13:04:25:818255578 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:25:834098885 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:25:842274331 +05:30[Asia/Kolkata]:Debug: AutomataUi: STATE_CHANGED: gen=7, step=0 
2024-12-14 13:04:25:842365635 +05:30[Asia/Kolkata]:Debug: AutomataUi: GEN_CHANGED: 7 
2024-12-14 13:04:25:850300148 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:25:866470297 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:25:876943614 +05:30[Asia/Kolkata]:Debug: AutomataUi: STATE_CHANGED: gen=8, step=0 
2024-12-14 13:04:25:877063521 +05:30[Asia/Kolkata]:Debug: AutomataUi: GEN_CHANGED: 8 
2024-12-14 13:04:25:883010784 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:25:899076142 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:25:919949997 +05:30[Asia/Kolkata]:Debug: AutomataUi: STATE_CHANGED: gen=9, step=0 
2024-12-14 13:04:25:920177750 +05:30[Asia/Kolkata]:Debug: AutomataUi: GEN_CHANGED: 9 
2024-12-14 13:04:25:921641961 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:25:937653002 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:25:965948227 +05:30[Asia/Kolkata]:Debug: AutomataUi: STATE_CHANGED: gen=10, step=0 
2024-12-14 13:04:25:966136566 +05:30[Asia/Kolkata]:Debug: AutomataUi: GEN_CHANGED: 10 
2024-12-14 13:04:25:967456491 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:25:983725812 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:26:11257431 +05:30[Asia/Kolkata]:Debug: AutomataUi: STATE_CHANGED: gen=11, step=0 
2024-12-14 13:04:26:11485590 +05:30[Asia/Kolkata]:Debug: AutomataUi: GEN_CHANGED: 11 
2024-12-14 13:04:26:13590858 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:26:29947262 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:26:58000084 +05:30[Asia/Kolkata]:Debug: AutomataUi: STATE_CHANGED: gen=12, step=0 
2024-12-14 13:04:26:58265482 +05:30[Asia/Kolkata]:Debug: AutomataUi: GEN_CHANGED: 12 
2024-12-14 13:04:26:59681435 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:26:75851976 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:26:105945065 +05:30[Asia/Kolkata]:Debug: AutomataUi: STATE_CHANGED: gen=13, step=0 
2024-12-14 13:04:26:106160810 +05:30[Asia/Kolkata]:Debug: AutomataUi: GEN_CHANGED: 13 
2024-12-14 13:04:26:107598367 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:26:123802261 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:26:152704106 +05:30[Asia/Kolkata]:Debug: AutomataUi: STATE_CHANGED: gen=14, step=0 
2024-12-14 13:04:26:152912204 +05:30[Asia/Kolkata]:Debug: AutomataUi: GEN_CHANGED: 14 
2024-12-14 13:04:26:154335721 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:26:171441681 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:26:198019158 +05:30[Asia/Kolkata]:Debug: AutomataUi: STATE_CHANGED: gen=15, step=0 
2024-12-14 13:04:26:198220979 +05:30[Asia/Kolkata]:Debug: AutomataUi: GEN_CHANGED: 15 
2024-12-14 13:04:26:199564326 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:26:215588738 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:26:242827156 +05:30[Asia/Kolkata]:Debug: AutomataUi: STATE_CHANGED: gen=16, step=0 
2024-12-14 13:04:26:243053198 +05:30[Asia/Kolkata]:Debug: AutomataUi: GEN_CHANGED: 16 
2024-12-14 13:04:26:244514366 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:26:260406744 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:26:290266787 +05:30[Asia/Kolkata]:Debug: AutomataUi: STATE_CHANGED: gen=17, step=0 
2024-12-14 13:04:26:290530430 +05:30[Asia/Kolkata]:Debug: AutomataUi: GEN_CHANGED: 17 
2024-12-14 13:04:26:292179937 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:26:307825992 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:26:338290213 +05:30[Asia/Kolkata]:Debug: AutomataUi: STATE_CHANGED: gen=18, step=0 
2024-12-14 13:04:26:338618837 +05:30[Asia/Kolkata]:Debug: AutomataUi: GEN_CHANGED: 18 
2024-12-14 13:04:26:340058934 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:26:356331744 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:26:384408050 +05:30[Asia/Kolkata]:Debug: AutomataUi: STATE_CHANGED: gen=19, step=0 
2024-12-14 13:04:26:384621517 +05:30[Asia/Kolkata]:Debug: AutomataUi: GEN_CHANGED: 19 
2024-12-14 13:04:26:386023433 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:26:402105125 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:26:428674966 +05:30[Asia/Kolkata]:Debug: AutomataUi: STATE_CHANGED: gen=20, step=0 
2024-12-14 13:04:26:428910847 +05:30[Asia/Kolkata]:Debug: AutomataUi: GEN_CHANGED: 20 
2024-12-14 13:04:26:430503074 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:26:446638612 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:26:473568417 +05:30[Asia/Kolkata]:Debug: AutomataUi: STATE_CHANGED: gen=21, step=0 
2024-12-14 13:04:26:473850603 +05:30[Asia/Kolkata]:Debug: AutomataUi: GEN_CHANGED: 21 
2024-12-14 13:04:26:475208087 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:26:491519958 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:26:518581443 +05:30[Asia/Kolkata]:Debug: AutomataUi: STATE_CHANGED: gen=22, step=0 
2024-12-14 13:04:26:518798602 +05:30[Asia/Kolkata]:Debug: AutomataUi: GEN_CHANGED: 22 
2024-12-14 13:04:26:520218995 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:26:535921451 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:26:563183115 +05:30[Asia/Kolkata]:Debug: AutomataUi: STATE_CHANGED: gen=23, step=0 
2024-12-14 13:04:26:563508603 +05:30[Asia/Kolkata]:Debug: AutomataUi: GEN_CHANGED: 23 
2024-12-14 13:04:26:564953175 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:26:581225936 +05:30[Asia/Kolkata]:Debug: AutomataUi: Drawing FRAME 
2024-12-14 13:04:26:608289944 +05:30[Asia/Kolkata]:Debug: AutomataUi: STATE_CHANGED: gen=24, step=0 
